Hugo_Symbol	q
BTN2A2	0.0002504323816865999
HYAL3	0.0002511858290738101
SOCS2	0.0002512584743255623
UAP1	0.0002512584743255623
SIRT2	0.00025168502753467883
STAT6	0.0002519022346552906
MLLT6	0.0002519022346552906
OSBPL11	0.00025243989760877054
PAICS	0.0002527929844732961
C12ORF49	0.00025312580654844553
ABCC3	0.00025312580654844553
ANO6	0.00025319887321433786
NCLN	0.00025324739186914516
CCT6P1	0.0002533702433001007
P3H2	0.0002544227614230519
PHKB	0.0002547806300963526
C1QTNF1	0.0002547806300963526
RRP12	0.00025560202563448765
ZNF503	0.0002556191945897612
IDE	0.000256553133212124
SEPT7P2	0.000256553133212124
OS9	0.0002566560843709166
TMEM104	0.000257944114172762
CIDEB	0.00025980410559534744
SETX	0.0002611580254082179
SECTM1	0.0002619237023979258
HELQ	0.0002628604000446643
HDAC4	0.00026358847744706955
SGPL1	0.0002642485040570142
DTNBP1	0.0002642932468790411
ILKAP	0.0002646846199720887
GLIPR1	0.00026523887360951334
EIF4E	0.00026609124744897996
TBC1D8	0.0002663978044536033
ZNF331	0.00026665231806115546
PIGK	0.0002674265398540943
C10ORF54	0.0002680876336981711
FUT11	0.00026947515281929875
ZNF410	0.00026947515281929875
GKAP1	0.00027066711204824545
YIPF6	0.00027075990158534867
KCTD18	0.0002709995410083749
BRIP1	0.0002709995410083749
NDUFA11	0.0002716676156086079
NOD1	0.00027170944947160444
AP4E1	0.0002719174705017122
FUS	0.0002720021190076359
LYRM2	0.00027248075767321607
DHX36	0.00027294073925663545
PBX2	0.0002730089246896988
DCUN1D1	0.0002736727225630626
LETM1	0.00027378997410288465
TRPM2	0.0002742672678044164
RAD23A	0.0002743640644665344
IRF3	0.0002743982599243106
YWHAG	0.00027476322607841155
NR2F1-AS1	0.0002751972985668773
RPSA	0.0002760796678606855
ATP5SL	0.0002771936020143533
ZNF778	0.0002783236355114558
DNASE1	0.0002783236355114558
FOPNL	0.0002797818023211924
TMEM176B	0.00028120430000472865
ZNF354A	0.0002823590607092707
LURAP1	0.0002835453057710168
THBS2	0.0002841587591738094
ADAMTSL2	0.00028428175275321317
LPCAT1	0.0002846812522723244
ZNF165	0.00028649625466623
TNFSF10	0.00028741718787580307
GNG10	0.0002874435858067646
RPAP2	0.00028753831344994276
CD36	0.0002878471191762535
CHSY1	0.00028869478039233044
FAM114A1	0.0002889117577461414
GDI1	0.0002899668134854524
PSMB6	0.0002901156588331525
ARL6IP6	0.0002902844516830628
FURIN	0.0002903165351149411
TMEM177	0.0002908192889379037
PKM	0.00029160542080088
MICU1	0.0002934978763110222
PER3	0.0002935585992932344
TNFAIP2	0.0002950560111794793
ACADS	0.0002954420115143175
SNCG	0.000295827421727438
NAF1	0.00029647417506310824
SSFA2	0.00029723725923655236
SLC25A18	0.00029727751532392197
C6ORF62	0.00029727751532392197
RPL23	0.0002974206444165507
SRRD	0.0002974206444165507
HYLS1	0.00029753986837312746
CEP85	0.00029930095033117623
TRMT10C	0.000299749527918432
PPCS	0.00030003361842209175
CTTN	0.00030035496138844137
CMPK2	0.00030172971322428804
TCTE3	0.00030185779977866213
APOOL	0.00030186022118298327
C1QA	0.00030216694039535987
NME6	0.0003022308777536605
SLC25A30	0.0003034572095773517
CDC37	0.0003036978400619391
PRKAA2	0.00030414617732707955
HBA2	0.0003049266825009844
EXOC1	0.0003052738063680779
MAGED1	0.0003062163210341748
LPCAT4	0.00030771354476198925
DUS3L	0.00030771354476198925
ZNF397	0.00031189168352971033
BMPR2	0.0003120452386282913
FAHD2B	0.000312758075332966
CENPQ	0.000313435100814363
ZGRF1	0.00031368783378902664
C17ORF104	0.0003145754110113648
ZCCHC17	0.0003148885172865497
CORO1B	0.0003155938302937893
RCHY1	0.0003156792489055866
PCSK7	0.00031663234205297434
PLEKHM3	0.0003170358950102781
EMC7	0.0003176065826320043
SLC2A9	0.0003176065826320043
WDR11	0.0003179526262730632
RNFT2	0.00031825450396034125
OGFOD1	0.00031867536016195715
SIVA1	0.0003190828517032858
SDHB	0.00031908704450972974
NDUFC2	0.0003194416072038714
ZNF655	0.00031958294349639045
HRSP12	0.00031958294349639045
RAB3GAP2	0.0003208716471000597
DLGAP1-AS1	0.00032164463670661365
B4GALT3	0.00032164463670661365
CREG1	0.00032164463670661365
NOP10	0.00032252341559918204
ADCK3	0.0003229975383651363
HNRNPDL	0.0003237823008359242
GBAP1	0.00032428154900458837
DYNLL2	0.00032428154900458837
LGI2	0.00032512243455931584
PHKG2	0.00032880392853105306
PCDH12	0.00032903144281037065
BAZ1B	0.00032903144281037065
ZNF432	0.0003293687792539985
CARHSP1	0.0003293687792539985
MRPL41	0.00033146898108548327
CASP1	0.00033179281746775074
PPIAL4C	0.00033239401962800963
SNRPD2	0.0003329497758571913
FRZB	0.0003341468418456584
SDHAP3	0.0003341468418456584
LRRN2	0.00033434499184509047
CHML	0.00033596017605700074
TMEM74B	0.00033603369907789194
FUCA2	0.00033872628465276666
LOC388242	0.00033941976788299095
RAP1GAP	0.0003398079123371206
TMEM121	0.0003402575930259005
QPCT	0.0003411426406430748
TCAF1	0.0003420248096852783
RAB11FIP5	0.000342324796152979
SRBD1	0.0003428145264712853
ZNF440	0.0003434397853227096
TTC19	0.00034367078453868133
GNG11	0.0003441820147866517
PPEF1	0.0003441820147866517
PUS7L	0.00034445054447529053
RNF26	0.00034528717603175184
IP6K2	0.0003455297495937732
ZDHHC13	0.0003460634896569963
CNP	0.0003466661901443747
DDX5	0.0003467145072025271
SLC39A1	0.00034876853468346195
GMIP	0.00035017181940452007
ZBTB11	0.0003503733010946993
ZAK	0.0003506647577869753
FKBP3	0.0003509387675989534
DHRSX	0.00035175098354152276
TAL1	0.0003520473028897742
CCNT2	0.0003539682365821422
ZNF131	0.0003548614220202921
MCEE	0.000356461747190276
SLFN13	0.00035653927004379343
GNB5	0.0003573769415164347
TTLL3	0.00035741113907330016
CCDC184	0.00035774712216787163
DECR2	0.00035784345427889716
C6ORF48	0.0003593018998355684
KCTD5	0.000359387319174352
FBXL6	0.00035976114342049537
DENND5B	0.0003603768051824415
ADRBK2	0.00036138975632957996
KIF27	0.0003617420400087017
WISP2	0.00036181224702595735
ZC3H15	0.00036380046679372505
GZF1	0.00036398502826988393
RNPS1	0.00036561725505396844
TPST2	0.0003656992949702597
EIF2AK2	0.0003656992949702597
LIFR	0.0003669987103606144
ASH1L	0.0003675611166314435
LCP1	0.00036777396806981843
C2ORF47	0.0003680934714550931
ANKAR	0.0003691697778880291
SMEK2	0.0003691697778880291
PTCHD3P1	0.00036947531838684697
SRPK2	0.00037009046476869917
EME1	0.000370703280098903
PLCG1	0.00037116447665868165
FGF1	0.0003712364172230369
DNAJA3	0.0003716515880836053
TRAPPC6A	0.0003720811285265283
CD28	0.0003734468045852515
FAM35BP	0.0003735980468534045
PITPNC1	0.00037504825762093945
SMPD4	0.0003761303763515503
GTPBP3	0.0003763298105521494
KLC3	0.000376437113091913
RPS3	0.0003765812402989712
SLA	0.00037888264002090675
MUM1	0.0003792662330968553
ZC3H11A	0.0003797048069213756
SERTAD2	0.0003798181140674728
NFXL1	0.00038039595808122623
GET4	0.0003817574105490288
DHX37	0.0003824389139402059
TMEM14B	0.0003833019065176347
EPHX1	0.0003833390159725113
GHRLOS	0.00038357058602397925
SPRYD4	0.0003837222130547601
ZNF469	0.0003843963665247102
IPP	0.00038527183061695815
ZNF106	0.0003857485258861665
RPAP3	0.0003869528282907084
TOR4A	0.00038797248469549917
ZNF407	0.00038797248469549917
DNAJB12	0.00039136083701985587
LONP1	0.0003925911920877387
EZR	0.00039322798414772404
EEF2	0.00039356393689110136
HDDC3	0.00039396947226909713
ASNA1	0.00039480866432709926
MSRB3	0.00039526122057353816
KLF4	0.0003981764418481376
MAP1S	0.0003981764418481376
CACNB4	0.0003996706554293186
BAZ1A	0.00039968040087011116
ISG20L2	0.00039979649847340996
C20ORF194	0.000399813954772262
CCDC53	0.0003999654714163176
NME7	0.0004008784454600527
ABR	0.0004010830166994522
ZNF221	0.00040110378561133183
SMCHD1	0.0004011750694380608
N4BP2L2	0.00040259394712065103
FAM32A	0.00040305935833755303
NTAN1	0.0004044790146609255
NIPBL	0.0004044868939988586
NES	0.0004044868939988586
PEX2	0.00040715499761669543
USP4	0.00040734814707397824
RXRB	0.000408441047580167
HUS1	0.0004092649060912279
UBR3	0.00041029086061103
NDUFV1	0.0004110516099080743
PROSC	0.00041106733562245825
PSMA2	0.00041151318375012115
TTC1	0.00041167014200098003
SLC35A1	0.000412468737979525
CIART	0.00041258752257014835
DENND3	0.00041258917741365933
DBNDD1	0.00041325854341127616
PKNOX1	0.00041385622034729894
TSPYL4	0.0004147764496900132
DHRS7B	0.0004158540854016893
BPTF	0.0004172096459322881
LAGE3	0.00041742796739979113
ANKRD54	0.00041844835088973906
LRP1	0.00041913821313520236
NUDT2	0.00042031048712434874
RIN2	0.0004207749476659014
TBCA	0.00042182953399948913
MXRA5	0.00042232320178488524
ARHGAP25	0.00042232320178488524
B3GNTL1	0.00042487680714194316
LRPPRC	0.00042502994623542926
KLLN	0.0004259505926343924
GIPC1	0.00042644680119885154
EIF6	0.00042654909980579235
DPM3	0.00042662605164009996
SGSH	0.0004266375831985396
CCDC25	0.0004267098192518305
TMEM79	0.0004272759694162632
HACE1	0.0004275661812843895
ZNF618	0.00042865208609336216
CALML4	0.00042894094810457694
PPM1M	0.00042971081281960603
ZNF324B	0.0004298454585363657
GHITM	0.00043072485665820434
VILL	0.00043256048315979973
ELAC2	0.00043256048315979973
SLC35A2	0.00043310929527123036
COX18	0.0004350465562696628
NBPF1	0.00043599996364682874
TNPO3	0.00043599996364682874
GPATCH4	0.000436282159360972
ATP6V1F	0.000436282159360972
MEN1	0.0004379128855735762
TM2D1	0.00043828617028253403
DHRS3	0.00043848461573977725
ADAMTSL1	0.0004391117116842369
LSS	0.0004391421305767735
KIAA1586	0.00044017169960314614
EFNA1	0.0004417611282660946
SDHAF1	0.00044243019526629614
LYRM4	0.0004424885464189155
PRPSAP2	0.00044289934149524
TNFRSF10B	0.0004436123795977388
HSD17B1	0.00044537173087508725
KCNMB1	0.00044537173087508725
SMAD7	0.00044578059558465717
CCDC101	0.00044578059558465717
UBE2W	0.00044595853441114233
TFCP2	0.00044626432150011324
ABHD17B	0.0004463650295700393
MARS2	0.00044888105502226104
FOS	0.0004506936609714263
C1ORF50	0.00045073030680365273
CCDC149	0.0004514556381897814
PGM3	0.00045313323202095246
HNRNPA2B1	0.0004533407637350234
ZNF45	0.00045434785914709957
SNRPB2	0.0004543808209419305
FKBP1B	0.0004562449021963317
HIATL1	0.00045665644901706187
ARL16	0.00045720648120616973
SYNGR1	0.000458030981313547
TCAF2	0.00045809270085585887
FILIP1	0.00045830075945943905
MED18	0.00045921614390166107
FAM73B	0.0004611212524513656
ATP5J	0.0004611212524513656
METTL22	0.00046116726767020416
ARL14EP	0.00046181988386914197
ZNF567	0.00046186794422226627
DHRS13	0.0004633200446889292
LAMP2	0.00046340254419675924
IMPDH1	0.00046389028144011184
CCDC51	0.0004639862410524202
KIAA1468	0.00046408285668580465
ARHGAP28	0.00046510763809187207
BLOC1S1	0.00046590561865708814
GPX4	0.0004673345872561379
ALDH1L2	0.0004677625357672329
GRINA	0.000468349344281685
TSC22D1	0.00046939927009223374
PAX6	0.0004694898088621616
RAB9A	0.0004739100888018797
APOL6	0.000474239577847748
IFT74	0.00047733638753017025
UNC119	0.00047733638753017025
SDHAP2	0.00047733638753017025
TOR1A	0.00047862219682849876
DPH6	0.0004815852816333056
HNRNPM	0.00048261532570674086
UBXN6	0.0004827013778512304
GPR108	0.00048424753293332154
DCTD	0.00048424753293332154
PPP1R15B	0.0004855501562434429
PLSCR4	0.0004858474632471577
ZBTB45	0.00048596494992495865
FSD1L	0.00048644959580856553
N4BP2	0.00048750678681392414
MAGEF1	0.00048762842503303133
TMEM231	0.0004877275150234596
GAS7	0.0004889903046975076
HDAC1	0.0004908170729930898
TMEM176A	0.0004912069701906569
TXN	0.0004914288694877008
RBM14	0.0004920518818662304
MAP2K2	0.0004931907864412929
SNRNP35	0.0004949162075964343
ZNF761	0.0004950454273191316
NSUN5P2	0.0004962729816026619
PRPS1	0.0004967781256952435
PSMD13	0.0004971056271036326
TRIM46	0.0004977022587722526
ZDHHC21	0.0004979586637508978
EIF4H	0.0004992501190222306
TAZ	0.0005001279850563432
AKNA	0.0005003178796845069
NT5DC1	0.0005006761436949432
ENOSF1	0.0005006761436949432
RBM3	0.000501506680966302
IL10RA	0.0005021510093154801
LINC00152	0.0005069507430086765
ADAM6	0.0005074685522297537
OSBPL10	0.0005080565843825064
SSR4	0.0005097993933760751
APPL1	0.0005103782765376566
IFT81	0.000512219542657531
WIPI2	0.0005129524637616222
ZNF415	0.0005163830995243308
PLP2	0.0005171589946902783
JAG2	0.0005171651823368248
HECTD1	0.0005176886966569602
FAM177A1	0.0005183298745788286
INPP1	0.0005186303019333429
UCP3	0.0005203214118509301
RAB3IL1	0.0005232042553753995
AASDH	0.0005249975287214503
PRKACB	0.0005252449901591534
POFUT1	0.0005255816201568029
SIRT1	0.0005275966117521372
PFKFB3	0.0005276098061812706
ATP13A3	0.0005280149681727255
ATP6V0C	0.0005284699474157238
SYT7	0.0005285909434028639
ZNF268	0.0005289182389979052
TSEN34	0.0005289182389979052
DFNA5	0.0005296467851240006
SNRNP25	0.0005303791597284101
TPM4	0.0005311372466226952
TSSC2	0.0005320551617598602
CNOT2	0.0005330086652731516
DDX1	0.0005330758613004189
CYB561A3	0.0005343127685738934
LSM8	0.0005343381061468019
H2AFY	0.0005345772924865177
RBMX	0.0005356060490499168
EBF1	0.0005356060490499168
SSR3	0.0005371654291312236
NAPEPLD	0.0005374521978044795
MBP	0.0005400410421236185
RPL8	0.0005401304136126891
NVL	0.000540379932857457
PPIL2	0.0005413046493574341
PI4KB	0.0005420165560497476
DENND4A	0.0005421044667745229
DSG2	0.0005421139309384542
ELK3	0.0005421139309384542
INO80C	0.0005424553270815311
SMG9	0.0005476791133763324
MB	0.0005487857576312394
RNF25	0.0005494404149142893
ARV1	0.0005498390716750639
NARFL	0.0005518711328721909
SF3B2	0.0005533483391684772
ESYT2	0.0005538342760512031
PIK3R4	0.0005560674931204537
DHRS1	0.0005580583259492272
PHF2	0.0005581871546160844
PFAS	0.0005589089647581166
STX17	0.0005593053694503329
RPSAP58	0.0005636439072808014
APRT	0.0005647353719380748
ZNF672	0.0005658573789317648
PIK3CA	0.0005668322129957748
METTL6	0.0005669574323576594
NCKAP5	0.0005670655390780169
TMEM129	0.0005670655390780169
DHX57	0.0005679557782661243
EDEM2	0.000571478817691874
TTC23	0.0005718615866229028
RPL7	0.0005727449993559554
C19ORF60	0.0005736716905996468
AHSA2	0.0005736716905996468
ATOX1	0.0005752359580620776
SLC30A4	0.0005756599793419446
FBXL12	0.0005766272364056469
ARMC7	0.0005790053114771449
GPR137B	0.0005795901258003322
E4F1	0.0005795901258003322
C19ORF25	0.0005804619717377601
FHAD1	0.0005817752865560476
PARP6	0.0005821581563214286
BCAS2	0.0005834029471833643
RWDD1	0.0005834269914777834
ZNF845	0.000583942542299038
ZNF485	0.0005871811555186109
CERKL	0.0005884926337288177
SETD2	0.000593934522370373
UHMK1	0.000598160984953487
CHCHD7	0.0006014503256021211
SIX2	0.0006021144446859883
UBE2G2	0.0006025443069451259
NUAK2	0.0006033887498881104
C1S	0.0006039416910197733
TMTC1	0.0006041658603619724
KCNE3	0.0006049901674231199
STRADB	0.000607075369869755
TP73-AS1	0.0006108401483358371
CYB5R3	0.0006113376335156979
FBXL8	0.0006124906321321507
APOM	0.0006139391004261142
URGCP	0.0006140762479237268
PRX	0.000618487415316294
MAP4K2	0.0006189494110692764
LRFN1	0.0006205941055496577
DNAJC7	0.0006215811158679647
PTPRC	0.0006215811158679647
CXORF36	0.0006225284874255204
SOCS5	0.0006225928877232505
RPL37	0.0006225928877232505
JAK1	0.0006247188390122161
ATP2B1	0.0006248017237405562
NSUN5	0.0006264245205606975
AMOT	0.0006264245205606975
HAX1	0.0006273833413656165
FBXL19	0.0006281630038463211
ZSCAN30	0.0006324213125603106
CNIH4	0.0006326538443514237
SERAC1	0.0006330477911706282
GPAM	0.0006333551405234744
ZNF696	0.0006359459202595453
ITGA9	0.0006363420969623617
WRAP53	0.000637891641716266
ABCC9	0.0006380519696034667
NCOA3	0.0006381816521849186
POLE	0.0006383071019225747
TMEM167B	0.0006408167846240024
UBAP2L	0.0006412880257808825
CTSK	0.0006442425675801136
HNF1A	0.0006465091394685892
HADHB	0.0006538638372192072
IL17RE	0.000654659062487083
RAPGEF1	0.0006551022625199542
WNT7B	0.0006557955188518198
BTBD7	0.0006561311332935301
MAPRE1	0.0006569081372838905
NDN	0.000658454363242716
DDX21	0.0006593042515922322
LCP2	0.0006605258402587383
PRRT1	0.0006614290381784556
CPTP	0.0006731969547459877
WSB2	0.0006739930920025547
URM1	0.0006739930920025547
ITGB4	0.0006739930920025547
AGAP3	0.0006740523614771705
MED31	0.0006742350926370118
TMEM70	0.000675675135620268
PTTG1IP	0.0006763335740110924
VWF	0.0006773640606519348
RNF180	0.0006781672962724069
TRIM39	0.0006783551831291816
TNKS	0.0006787029617141564
TUBA1A	0.0006790869200784337
TCAIM	0.000679689544322226
MAD1L1	0.0006825286507496391
KAT6A	0.0006850100500403864
SEPT6	0.0006852729987622693
SMIM20	0.000691702923898829
SH3GLB1	0.0006940283253499315
MXD4	0.0006941503479762085
THOC3	0.0006950861172582003
PLCB2	0.0006955046204925056
GALNT2	0.0006985015849326826
COPG2	0.000699043042425398
CLDN5	0.0006995173904724975
BET1L	0.0007001920346830049
VMAC	0.0007020140701538003
AMZ2	0.0007024312708624781
CADM1	0.0007024504868409829
FKBP11	0.0007027524318741627
ZNF805	0.000706000613156226
ACSL5	0.0007060616092574077
ITGA1	0.000709637095271271
OPRL1	0.0007108776096396078
NTMT1	0.0007126043025723217
METTL13	0.0007193193730073371
PARVG	0.0007202433829860059
ADORA2A	0.0007230076241976707
SPI1	0.0007259129256836794
SBF2	0.000727393114823955
HYPK	0.0007301393166605166
PDK3	0.0007312769640181546
METTL8	0.0007315302791521623
CCNT1	0.0007317549790329282
STX8	0.0007339892586764059
CCDC64B	0.0007352321441666447
LYPLA2	0.0007361420178652046
LBH	0.0007361492531290628
LARS2	0.0007402914017463383
FMR1	0.0007454847917803684
VAT1	0.0007479694055100028
DMXL2	0.0007491410578432016
ARHGAP4	0.0007492813340769157
PPIL6	0.0007514742515221377
FAM160B1	0.0007520788824859306
ESRP2	0.0007544802123844835
GNGT2	0.0007564103761094027
STRAP	0.0007580292649642446
NKTR	0.0007583681801496459
USP3	0.0007616039872689903
LLGL1	0.0007675567828297779
CDNF	0.0007681365822176764
KIAA0368	0.0007687991949941009
VNN2	0.000769274562423502
VPS36	0.000770310054911044
C22ORF46	0.000770559107665985
TIE1	0.000770559107665985
ECD	0.0007719148279356989
CA5B	0.0007726340303670749
TLN1	0.0007733504513796763
HSPA4L	0.0007740445082478133
NDUFAF3	0.0007740445082478133
EIF4A3	0.0007743658688289556
GYPC	0.000774552823232309
CHD9	0.0007764689926652322
S1PR5	0.0007784113186597764
CAV2	0.0007805051404765864
POLR2J3	0.0007830365459849587
KIAA0195	0.0007860111142130309
JPH2	0.0007860111142130309
TM2D2	0.0007883543619278283
KIAA0586	0.0007910405015956464
ZNF525	0.0007927954594322908
APLP1	0.0007939516689063973
ALG6	0.0007974011788567903
TMLHE	0.0007976981403281473
CEP63	0.0008007596032050119
THUMPD3	0.0008014012138849803
FST	0.0008014418995935495
RCAN3	0.0008020754150601088
ARSB	0.0008023143294346963
CPT2	0.0008025218872849934
TMC8	0.0008038317909752716
PARD6A	0.0008062095689850318
RABEP2	0.0008100820510942553
PRELID1	0.0008121737172170503
OSBPL9	0.0008121737172170503
PLAGL2	0.000813068688196151
NDUFB10	0.0008130750404448931
ITFG1	0.000813276513931449
TGFBI	0.0008132948361295549
TMX4	0.0008141090045719282
AXL	0.0008145732850160654
PSMD12	0.000814588390158414
FAM160A1	0.0008172522402689218
TRIM36	0.0008173234996177014
CROCCP3	0.0008199898283767496
UQCRB	0.0008225831702865326
SPTB	0.000823023096776389
LOC401052	0.0008236023843669465
GPR146	0.0008240500683011733
SUCLG1	0.0008255117529486725
POLE4	0.0008277169208282965
HBEGF	0.0008278971377877319
SLC44A2	0.0008286291390557121
SASH3	0.0008296905795466216
AUP1	0.0008320566897241325
SLC33A1	0.0008333496420901887
MYO19	0.000833547081768119
ACOT13	0.0008394504465914039
MBTPS1	0.0008395296534588251
AASS	0.0008397747981977536
CEP78	0.0008398634434156485
PCNXL2	0.0008399074090323541
COX6B1	0.0008403182754848019
PARP12	0.0008417399562488995
IER5	0.0008432992677749041
SETDB2	0.0008441145146940398
ARID4B	0.0008457811174193522
NFAM1	0.0008458395403977897
RGS4	0.0008478538681683828
PARK2	0.0008493291211882841
IKBKE	0.0008538571646316612
MS4A4A	0.0008596520591939212
BACH1	0.0008616277575981417
ST20-AS1	0.000863568070018284
NSUN4	0.000863568070018284
NBEAL1	0.0008637590766814432
SYT15	0.0008666718908321273
RIPK1	0.0008730981789526174
HOOK2	0.0008741361144685875
CNRIP1	0.0008759407756774679
ALKBH4	0.0008769217911044079
DNM3	0.0008792154433672621
PRR5	0.0008832908411611293
APOO	0.0008834334295088101
AGPAT3	0.0008861251136972635
FBXL4	0.0008864976150352496
LAMB3	0.0008893312281398409
WDYHV1	0.0008911933778255589
C7ORF26	0.0008936363055096552
CCDC28B	0.0008972171653820947
CALM2	0.0008979298172200105
XPR1	0.0008979298172200105
PRCP	0.0008982217027163215
HOOK1	0.000898414986057546
SLC25A23	0.0008986190141929973
RPL27A	0.0008986657896996303
LST1	0.0008988185509009777
CEP192	0.000899118443129823
CLCN6	0.000900494839017599
ESAM	0.0009012885249914646
PYGL	0.0009032128423834922
ADAM12	0.0009032576502883196
ARID3A	0.0009076958050702064
TRIO	0.0009109552922781765
CD52	0.0009130117778071744
SLC35E1	0.000916269873551662
SLC52A3	0.0009175298938378939
SLC25A4	0.0009186164659953421
NSMF	0.0009190521584191274
DMPK	0.0009251035051185916
MSX1	0.0009255681988159026
C1ORF122	0.0009259136797652394
HEATR3	0.0009271446573648481
RWDD2A	0.0009300422508208082
PTRHD1	0.0009311910547186367
CTSB	0.0009313356721275512
CTAGE11P	0.0009317976346804469
ARMC5	0.0009364985547740274
LILRB4	0.0009384751692162036
CD300A	0.0009406361133226181
TCF4	0.0009406361133226181
ATPAF1	0.0009417320476126222
LINC01106	0.0009439186946271238
DIAPH1	0.0009455777992312221
STRBP	0.0009472786335769764
